0.0,0.0012
0.0268,0.0017
0.0,0.0043
0.0,0.0089
0.0243,0.0003
0.0352,0.0015
0.0228,0.0009
0.0211,0.001
0.0,0.0009
0.0527,0.0015
0.0,0.0019
0.0293,0.0011
0.0293,0.0013
0.0,0.0019
0.0256,0.0006
0.0,0.0017
0.0,0.0019
0.0,0.0012
0.0308,0.0
0.0,0.0
0.0411,0.0008
0.0267,0.0013
0.0367,0.0024
0.0,0.0017
0.0,0.0026
0.859,0.023
0.0,0.0037
0.0447,0.0007
0.0,0.0015
0.0363,0.0016
0.0,0.0019
0.0,0.0009
0.0,0.0007
0.0274,0.001
0.0,0.0033
0.0289,0.0015
0.0,0.0016
0.0,0.0032
0.9942,0.0254
0.0364,0.0018
0.0314,0.0006
0.0196,0.0002
0.0,0.0016
0.0,0.0012
0.0461,0.0016
0.0,0.0023
0.0196,0.001
0.0413,0.0009
0.0193,0.0008
0.0416,0.0009
0.0426,0.0017
0.0265,0.0019
0.0,0.0019
0.0495,0.0027
0.0,0.0027
0.0325,0.0006
0.0375,0.0004
0.0,0.0018
0.0508,0.0042
0.0,0.0
0.0,0.0008
0.0,0.0022
0.0283,0.0007
0.0,0.0032
0.0484,0.0001
0.0282,0.0015
0.01,0.0002
0.0195,0.0008
0.051,0.0026
0.0157,0.0003
0.0357,0.0007
0.0,0.0034
0.0299,0.0005
0.0352,0.002
0.0201,0.0005
0.0319,0.0007
0.0,0.0021
0.0293,0.0016
0.0236,0.001
0.0164,0.0007
0.0365,0.0014
0.0,0.0011
0.0254,0.0003
0.0414,0.0004
0.0385,0.001
0.0269,0.0006
0.0,0.0008
0.0226,0.001
0.028,0.0008
0.0,0.0019
0.0367,0.0011
0.0,0.0013
0.0,0.0005
0.0408,0.003
0.0243,0.0017
0.0,0.0013
0.0435,0.002
0.0638,0.0051
0.0501,0.0025
0.0567,0.0015
0.0,0.0
0.0182,0.0015
0.0279,0.0007
0.0,0.0007
0.0249,0.001
0.0487,0.0012
0.0146,0.0007
0.0248,0.0007
0.0,0.001
0.0414,0.0012
0.0,0.0026
0.0,0.0026
0.0175,0.0009
0.044,0.0005
0.0,0.0015
0.0,0.0079
0.0754,0.0044
0.0,0.0013
0.0443,0.002
0.2277,0.0133
0.0143,0.0006
0.0,0.0027
0.0,0.004
0.0333,0.0006
0.0,0.0017
0.0577,0.0045
0.0369,0.0009
0.0155,0.0004
0.0,0.0023
0.0384,0.0018
0.0,0.0013
0.0351,0.0006
0.0,0.0009
0.0295,0.0022
0.0222,0.0006
0.0381,0.0013
0.0422,0.0046
0.0,0.0013
0.0171,0.0009
0.0,0.0017
0.0234,0.0012
0.0541,0.0041
0.0,0.0038
0.0241,0.0008
0.0346,0.0013
0.0,0.0023
0.0409,0.0033
0.0267,0.0013
0.0275,0.0008
0.0151,0.0004
0.0,0.0
0.0196,0.0005
0.0,0.0011
0.0373,0.0009
0.0,0.0007
0.0327,0.002
0.0338,0.0008
0.0,0.0025
0.0547,0.0041
0.0326,0.0012
0.0203,0.001
0.0248,0.0006
0.0307,0.0009
0.0,0.0096
0.0,0.0
0.0305,0.0009
0.0,0.004
0.0,0.0021
0.0453,0.0019
0.02,0.0011
0.0,0.002
0.0239,0.0009
0.0,0.0036
0.0191,0.0004
0.0316,0.0012
0.0,0.0011
0.0368,0.0003
0.0165,0.0005
0.04,0.0025
0.0234,0.0004
0.0,0.0019
0.0377,0.0013
0.0,0.0016
0.0,0.0012
0.0165,0.0012
0.0301,0.0008
0.0,0.0
0.0,0.0024
0.0,0.0007
0.022,0.0012
0.0,0.0016
0.0558,0.005
0.0244,0.0001
0.0,0.0009
0.0259,0.0013
0.0,0.0007
0.0,0.0011
0.0,0.0015
0.0,0.0013
0.0282,0.001
0.0494,0.002
0.0257,0.0013
0.0314,0.002
0.0458,0.0027
0.0239,0.0018
0.0,0.0017
0.0485,0.0008
0.0,0.0019
0.0,0.0016
0.0,0.0012
0.0,0.0
0.0326,0.0004
0.0,0.0021
0.0,0.0057
0.0267,0.0012
0.0359,0.0018
0.0,0.0007
0.0,0.0016
0.0229,0.0009
0.0234,0.0008
0.0362,0.0022
0.0412,0.001
0.0,0.0031
0.0641,0.0028
0.0,0.0011
0.0,0.0012
0.0,0.0019
0.0,0.0
0.0163,0.0004
0.0279,0.0015
0.0358,0.0013
0.021,0.0006
0.3273,0.0179
0.0309,0.0007
0.0198,0.0003
0.0,0.0018
0.0178,0.0002
0.0,0.0033
0.0268,0.0011
0.0478,0.0018
0.0,0.0015
0.0,0.001
0.0,0.0009
0.0,0.0229
0.1404,0.0116
0.0,0.0022
0.0387,0.0021
0.0211,0.0003
0.0504,0.002
0.0139,0.0006
0.0,0.0
0.0,0.0017
0.0227,0.0008
0.0262,0.0022
0.0,0.0
0.0,0.0
0.037,0.0014
0.0337,0.0011
0.0251,0.0013
0.0,0.0013
0.0271,0.0005
0.0,0.0026
0.0478,0.0027
0.016,0.0009
0.0384,0.0017
0.0,0.0006
0.0228,0.0003
0.0419,0.0019
0.0,0.0014
0.021,0.001
0.0,0.0037
0.0,0.0018
0.0,0.0026
0.0,0.0
0.0,0.0014
0.0214,0.0007
0.0576,0.0023
0.0,0.0033
0.0,0.0028
0.0,0.0033
0.0475,0.0026
0.0,0.0034
0.0,0.0021
0.0287,0.0013
0.021,0.0012
0.0,0.001
0.0921,0.0048
0.016,0.0004
0.0,0.0282
0.0295,0.0011
0.0538,0.0022
0.0209,0.0006
0.0197,0.0002
0.0,0.0023
0.051,0.0032
0.0,0.0036
0.0471,0.004
0.0,0.0013
0.0,0.0051
0.0529,0.0023
0.028,0.0007
0.0,0.0011
0.0524,0.0026
0.0274,0.0012
0.1018,0.0067
0.0,0.0026
0.0378,0.0011
0.0364,0.0001
0.0543,0.0045
0.0211,0.0008
0.038,0.0015
0.0,0.0033
0.0258,0.0014
0.0,0.0011
0.0365,0.0016
0.0177,0.0013
0.0,0.0017
0.0195,0.0011
0.0303,0.0004
0.0338,0.0013
0.0,0.0012
0.0552,0.0019
0.0,0.0021
0.0487,0.0024
0.022,0.0005
0.0,0.0015
0.0,0.0019
0.0336,0.0003
0.0528,0.0038
0.0,0.0
0.0344,0.0011
0.0252,0.0008
0.0,0.0024
0.0148,0.001
0.0267,0.0018
0.0167,0.0014
0.0377,0.0017
0.0,0.0098
0.0,0.0017
0.0,0.0027
0.0213,0.001
0.0526,0.0028
0.0249,0.001
0.026,0.0013
0.0332,0.0016
0.0393,0.0004
0.0352,0.0008
0.0,0.0017
0.047,0.0021
0.0,0.0186
0.0,0.0016
0.0313,0.0016
0.0,0.0031
0.0934,0.0044
0.0239,0.0005
0.0,0.0041
0.0,0.0012
0.0,0.0024
0.0225,0.001
0.0,0.003
0.0,0.0028
0.0263,0.0008
0.0,0.0007
0.0,0.005
0.0254,0.0024
0.0299,0.0002
0.0355,0.0016
0.0,0.0027
0.0,0.0
0.0,0.0033
0.022,0.0008
0.0294,0.0008
0.0,0.0017
0.0212,0.0008
0.082,0.005
0.0,0.0013
0.0,0.0
0.0,0.0019
0.0245,0.0014
0.0399,0.0009
0.0388,0.0027
0.0,0.0011
0.0,0.0023
0.0,0.0016
0.0333,0.0004
0.0,0.0011
0.0816,0.0044
0.0145,0.0006
0.0,0.0017
0.1576,0.0109
0.0381,0.0016
0.0728,0.0021
0.0352,0.0019
0.0,0.0018
0.0,0.0022
0.0629,0.006
0.0,0.0013
0.024,0.0004
0.0132,0.0008
0.0,0.0082
0.0104,0.0003
0.0426,0.0016
0.0275,0.0
0.0,0.0029
0.0,0.0011
0.0217,0.0001
0.044,0.002
0.02,0.0008
0.0,0.001
0.0,0.0009
0.0,0.0016
0.0,0.0024
0.0158,0.0006
0.0353,0.0001
0.0,0.0025
0.0211,0.0003
0.0408,0.0008
0.0,0.0045
0.0,0.0033
0.0454,0.0023
0.0317,0.0028
0.0319,0.0011
0.0,0.0049
0.0,0.0031
0.1557,0.0192
0.0139,0.0005
0.0236,0.0013
0.0,0.0035
0.0,0.0013
0.0,0.0009
0.0801,0.0047
0.0137,0.0005
0.0356,0.0021
0.0,0.005
0.0362,0.002
0.0,0.0022
0.0,0.0021
0.0,0.0
0.0286,0.0017
0.0454,0.0033
0.0363,0.0014
0.0739,0.002
0.0304,0.0006
0.0482,0.0012
0.0,0.0087
0.0,0.0012
0.0151,0.0009
0.0248,0.0007
0.0,0.0022
0.0461,0.0012
0.0194,0.0014
0.0,0.0045
0.0,0.0024
0.044,0.0009
0.0,0.0021
0.0,0.0016
0.0,0.0024
0.0407,0.0021
0.0271,0.0014
0.0305,0.0009
0.0,0.0018
0.042,0.0021
0.0521,0.0036
0.0,0.0023
0.0,0.0013
0.0,0.002
0.0535,0.0019
0.065,0.0022
0.0,0.0009
0.012,0.0002
0.0469,0.0034
0.0,0.0019
0.0953,0.0041
0.0899,0.0052
0.0,0.0021
0.0471,0.0017
0.0,0.0023
0.0,0.0014
0.0,0.0034
0.0196,0.0004
0.0,0.0014
0.0,0.0043
0.0,0.0012
0.0238,0.0012
0.0172,0.0002
0.0306,0.0018
0.0,0.0016
0.0788,0.0073
0.0294,0.0022
0.051,0.0017
0.0612,0.0026
0.0,0.0012
0.0,0.0092
0.0328,0.0004
0.048,0.0027
0.0,0.001
0.0,0.0
0.0287,0.0021
0.0,0.0019
0.0,0.0027
0.0,0.002
0.0228,0.0006
0.0,0.0
0.0,0.001
0.0,0.0016
0.0327,0.0008
0.0,0.0011
0.0342,0.0001
0.0252,0.0001
0.1299,0.0117
0.0259,0.001
0.0339,0.0007
0.028,0.0016
0.1018,0.01
0.0,0.0062
0.0355,0.0011
0.0329,0.0013
0.0557,0.0044
0.0,0.0083
0.0462,0.0033
0.0282,0.0011
0.029,0.0009
0.007,0.0001
0.0588,0.0044
0.045,0.0023
0.0,0.002
0.0268,0.0009
0.0,0.001
0.0573,0.0056
0.0,0.0013
0.0182,0.0012
0.0,0.0013
0.071,0.0039
0.0229,0.001
0.0394,0.0025
0.0,0.0044
0.0273,0.0008
0.0,0.0014
0.0398,0.0007
0.051,0.0047
0.0,0.001
0.0,0.0017
0.0,0.0108
0.0354,0.0007
0.0,0.0048
0.0306,0.0012
0.0798,0.0039
0.044,0.0011
0.0223,0.0007
0.0,0.0007
0.036,0.0005
0.0,0.0023
0.0331,0.0008
0.0312,0.0014
0.0,0.0
0.0,0.0
0.0551,0.003
0.0361,0.001
0.0,0.0015
0.0,0.0013
0.0249,0.0009
0.0373,0.0012
0.0,0.0
0.0,0.0015
0.0,0.0046
0.0223,0.0008
0.0253,0.0008
0.0275,0.0011
0.0,0.0015
0.0321,0.001
0.0,0.0028
0.0495,0.0034
0.0,0.0026
0.0,0.0031
0.0216,0.0004
0.0,0.0054
0.0227,0.0006
0.0342,0.0017
0.0,0.0
0.0471,0.0015
0.0763,0.0025
0.0,0.0013
0.0,0.0012
0.0,0.0022
0.0252,0.0015
0.0278,0.0009
0.0251,0.0007
0.1114,0.005
0.044,0.0029
0.0264,0.0008
0.0,0.0009
0.0886,0.0059
0.0251,0.0008
0.0,0.0046
0.0164,0.0005
0.0,0.0016
0.0,0.0084
0.0,0.0014
0.0,0.0049
0.0296,0.0003
0.0289,0.001
0.0,0.0022
0.0418,0.0031
0.0452,0.001
0.0,0.0018
0.0,0.0013
0.0473,0.0014
0.0,0.0
0.0203,0.0006
0.0376,0.0007
0.0,0.0011
0.0321,0.0004
0.045,0.0027
0.0,0.0032
0.0344,0.0009
0.0,0.0
0.0,0.0031
0.0191,0.0009
0.0269,0.0007
0.0,0.0027
0.0344,0.0008
0.0,0.0039
0.0,0.0032
0.0517,0.0036
0.0661,0.0046
0.0,0.0037
0.045,0.0017
0.0215,0.0013
0.0,0.002
0.0,0.0015
0.0,0.0017
0.0302,0.0014
0.039,0.0011
0.0,0.0021
0.0,0.0012
0.0313,0.0009
0.0314,0.0008
0.0435,0.0023
0.0653,0.0071
0.0313,0.0007
0.0,0.004
0.0,0.0009
0.0282,0.0011
0.0274,0.0009
0.0411,0.0017
0.0,0.0018
0.0183,0.0012
0.0,0.0018
0.0519,0.0021
0.0475,0.0005
0.0461,0.0015
0.0367,0.0001
0.0,0.0012
0.0417,0.0011
0.031,0.0007
0.0328,0.0009
0.0,0.0031
0.0,0.0018
0.0262,0.0004
0.0488,0.0011
0.0,0.0009
0.0696,0.0052
0.0,0.002
0.0348,0.0016
0.0275,0.0018
0.0316,0.0003
0.0229,0.0008
0.0616,0.0042
0.0,0.0019
0.0,0.0026
0.0,0.0008
0.0213,0.0013
0.0204,0.0009
0.0152,0.0004
0.0494,0.0024
0.0,0.0033
0.0395,0.0008
0.0,0.0073
0.0,0.0028
0.0441,0.0029
0.0597,0.0047
0.0,0.0036
0.0335,0.0019
0.0236,0.0005
0.0,0.001
0.019,0.0003
0.0305,0.0012
0.0356,0.0005
0.0187,0.0012
0.044,0.0017
0.0453,0.0039
0.0,0.0014
0.0,0.0029
0.0632,0.0012
0.0229,0.0009
0.0171,0.0008
0.0145,0.0006
0.0363,0.001
0.03,0.0014
0.0,0.0043
0.0,0.0007
0.0914,0.0052
0.9358,0.0344
0.0381,0.0018
0.0204,0.0003
0.025,0.0007
0.0,0.0027
0.0917,0.0074
0.0245,0.0005
0.0559,0.0051
0.0262,0.0011
0.0476,0.0028
0.0,0.0031
0.0543,0.0031
0.0562,0.003
0.0383,0.0022
0.0,0.0015
0.0283,0.0013
0.0234,0.0004
0.0,0.0008
0.0,0.0056
0.015,0.0006
0.0,0.002
0.0206,0.0006
0.0,0.0012
0.0,0.0023
0.0391,0.0022
0.0248,0.0016
0.0,0.0
0.0181,0.0005
0.028,0.0005
0.0281,0.0004
0.0,0.0026
0.0858,0.0054
0.0,0.0008
0.0465,0.0028
0.0,0.0023
0.0286,0.0018
0.0599,0.0044
0.0365,0.0029
0.0,0.0029
0.0,0.0072
0.0,0.0023
0.0264,0.0011
0.0,0.0014
0.0,0.0009
0.0,0.0
0.0,0.0013
0.0231,0.001
0.0807,0.0049
0.0269,0.0019
0.0,0.0045
0.0,0.002
0.0163,0.0005
0.0311,0.0009
0.0,0.0031
0.0346,0.0015
0.0,0.0022
0.022,0.0007
0.0422,0.0018
0.05,0.0015
0.0165,0.0011
0.0204,0.0008
0.0,0.0042
0.0,0.0034
0.0,0.0022
0.0198,0.0012
0.0761,0.0071
0.0417,0.0022
0.0,0.0018
0.0,0.0014
0.0,0.0025
0.0409,0.0008
0.0,0.0041
0.0,0.0008
0.0258,0.001
0.018,0.0003
0.027,0.0007
0.0,0.0016
0.8781,0.0224
0.0266,0.0015
0.0,0.0182
0.0,0.0028
0.0161,0.0007
0.0386,0.0024
0.0319,0.0015
0.0,0.0022
0.0597,0.0058
0.0,0.0037
0.0,0.0013
0.0282,0.0011
0.0709,0.0021
0.0,0.0016
0.024,0.0008
0.0502,0.0002
0.0165,0.0007
0.0,0.0022
0.0446,0.0005
0.0451,0.0019
0.0368,0.0015
0.1373,0.0096
0.0,0.0014
0.0757,0.0061
0.0246,0.0016
0.0929,0.0047
0.0,0.0023
0.0364,0.0008
0.0,0.0027
0.0,0.0
0.0178,0.0004
0.0,0.0015
0.0306,0.001
0.0,0.0051
0.0356,0.0023
0.0,0.0023
0.0,0.0017
0.0,0.0008
0.0378,0.0006
0.0,0.0014
0.0357,0.0005
0.0734,0.0057
0.0148,0.0004
0.0183,0.0002
0.0,0.0011
0.0,0.001
0.0,0.0011
0.0374,0.0003
0.0,0.0047
0.0,0.0015
0.0,0.0012
0.0301,0.0001
0.0,0.0028
0.0232,0.0004
0.0,0.0034
0.0,0.003
0.0,0.0036
0.0,0.0017
0.0853,0.0042
0.0,0.0026
0.0331,0.0017
0.0,0.0018
0.0,0.0008
0.0,0.0012
0.0272,0.0007
0.029,0.0012
0.031,0.0009
0.0,0.0017
0.0,0.0013
0.0,0.0027
0.0358,0.0015
0.0296,0.0004
0.0354,0.0012
0.0,0.0014
0.0212,0.0002
0.0,0.001
0.0644,0.0067
0.0,0.0017
0.0652,0.0067
0.0235,0.0009
0.0261,0.0014
0.0,0.0076
0.0526,0.001
0.0263,0.0004
0.0336,0.0017
0.0982,0.0017
0.0324,0.0016
0.0463,0.0004
0.028,0.001
0.0195,0.0005
0.0234,0.001
0.0296,0.002
0.0,0.0018
0.0177,0.0005
0.0,0.002
0.1716,0.0112
0.0298,0.0019
0.046,0.003
0.0276,0.0012
0.041,0.0017
0.0438,0.0004
0.0602,0.0018
0.0473,0.0015
0.0336,0.0011
0.0378,0.0014
0.0562,0.0019
0.0,0.0013
0.0326,0.0003
0.3687,0.0167
0.0,0.0018
0.0,0.0024
0.0536,0.0035
0.0403,0.0026
0.0,0.0061
0.0,0.0013
0.0,0.0017
0.0,0.0
0.0,0.0099
0.0259,0.0016
0.0406,0.0015
0.0,0.0023
0.0381,0.0016
0.0,0.0028
0.0,0.0
0.0396,0.0025
0.0,0.0
0.0184,0.0004
0.0347,0.002
0.0266,0.0004
0.0416,0.002
0.0,0.0026
0.0472,0.0015
0.0299,0.0015
0.043,0.0035
0.0,0.0018
0.0,0.0041
0.0246,0.0003
0.0,0.0025
0.0,0.0015
0.0,0.0013
0.0762,0.0026
0.0,0.0023
0.0373,0.0029
0.036,0.0004
0.0,0.0019
0.0454,0.0007
0.0,0.0029
0.0282,0.0014
0.0264,0.0006
0.0436,0.003
0.0231,0.0023
0.0,0.0016
0.0,0.0012
0.0171,0.001
0.0788,0.003
0.0497,0.0028
0.0,0.0052
0.0,0.0023
0.0188,0.001
0.0,0.0014
0.0371,0.0018
0.0391,0.0013
0.0,0.0
0.0271,0.0013
0.0,0.0026
0.0296,0.0009
0.0,0.0013
0.0232,0.0009
0.0536,0.0009
0.0333,0.0018
0.0,0.0024
0.0254,0.0009
0.0204,0.0006
0.0,0.0065
0.0,0.0014
0.0258,0.0009
0.0274,0.0005
0.0427,0.0039
0.0242,0.0003
0.0,0.0015
0.0,0.001
0.0699,0.0043
0.0,0.0012
0.0396,0.0017
0.0,0.002
0.0,0.0011
0.0249,0.0001
0.0268,0.0009
0.0,0.0029
0.025,0.0008
0.019,0.001
0.0498,0.0027
0.0,0.0009
0.0,0.0028
0.0593,0.0028
0.0401,0.0019
0.0244,0.0004
0.0,0.0036
0.0,0.0019
0.0348,0.0005
0.0,0.0
0.0,0.0051
0.0,0.001
0.052,0.0017
0.0459,0.003
0.0774,0.0032
0.0356,0.0026
0.04,0.0004
0.028,0.0012
0.0,0.001
0.0,0.0019
0.1066,0.0105
0.0268,0.0013
0.0312,0.003
0.0,0.0015
0.0405,0.0003
0.0259,0.0012
0.0171,0.0011
0.0,0.0014
0.0,0.0048
0.0361,0.001
0.0633,0.0011
0.0514,0.0032
0.0243,0.0005
0.0,0.002
0.0,0.0062
0.0,0.0
0.0,0.002
0.0949,0.0034
0.0,0.0016
0.0393,0.001
0.0,0.0114
0.0441,0.0023
0.0252,0.0004
0.0166,0.0007
0.0301,0.001
0.0,0.0014
0.0,0.0005
0.0194,0.0008
0.0195,0.0008
0.0,0.0018
0.0,0.0006
0.0434,0.0019
0.0216,0.001
0.0,0.0098
0.053,0.0012
0.0255,0.0007
0.0,0.0009
0.0,0.0033
0.0265,0.001
0.0272,0.0004
0.0212,0.0003
0.0403,0.0015
0.0,0.0029
0.0,0.0083
0.055,0.0011
0.0219,0.0014
0.0,0.001
0.0153,0.0002
0.0,0.0079
0.0,0.0008
0.0,0.0044
0.0,0.0019
0.0,0.0008
0.074,0.0068
0.0,0.0009
0.033,0.0011
0.0689,0.0057
0.0,0.0063
0.0394,0.0043
0.0,0.0023
0.0381,0.0019
0.0,0.0
0.0,0.0265
0.0,0.0022
0.029,0.0005
0.0359,0.0028
0.0198,0.0001
0.0378,0.0013
0.0312,0.0011
0.0143,0.0005
0.0,0.0009
0.0279,0.0012
0.0542,0.0037
0.0,0.002
0.046,0.0021
0.0,0.0014
0.0,0.002
0.0,0.0016
0.0,0.0024
0.0454,0.0029
0.0,0.0031
0.0535,0.0013
0.0,0.0
0.0663,0.0062
0.0211,0.0008
0.0664,0.0038
0.0,0.0046
0.0,0.0017
0.0179,0.0009
0.0,0.0043
0.0476,0.0021
0.0,0.0049
0.0248,0.0004
0.0,0.001
0.0,0.0011
0.0,0.007
0.0,0.002
0.02,0.0006
0.0327,0.001
0.0236,0.0004
0.0833,0.0082
0.0464,0.0025
0.0,0.0031
0.0,0.0052
0.0196,0.0005
0.0307,0.0005
0.0,0.0014
0.0243,0.0015
0.0383,0.0014
0.0254,0.0012
0.0281,0.0003
0.029,0.002
0.0,0.0028
0.0185,0.001
0.0353,0.0015
0.0272,0.0014
0.0171,0.0005
0.0268,0.0004
0.0,0.0005
0.0,0.0028
0.0,0.0027
0.013,0.0006
0.0,0.004
0.0341,0.0003
0.012,0.0003
0.0396,0.0011
0.0,0.0037
0.0,0.0013
0.0,0.001
0.0505,0.0017
0.1071,0.0096
0.0421,0.0025
0.0,0.0004
0.0526,0.0038
0.0,0.0024
0.0374,0.001
0.0,0.0012
0.0306,0.0012
0.1651,0.0138
0.0439,0.0002
0.0258,0.0015
0.0,0.0018
0.0,0.0162
0.1055,0.0112
0.0319,0.0022
0.0209,0.0008
0.0234,0.0004
0.0187,0.0004
0.0,0.0
0.0,0.003
0.0503,0.0007
0.0643,0.0026
0.0407,0.0014
0.0238,0.0007
0.0153,0.001
0.0289,0.0012
0.0228,0.0003
0.0324,0.0013
0.0,0.0019
0.0255,0.0002
0.0,0.0016
0.0,0.0023
0.0525,0.0024
0.0332,0.0017
0.0245,0.0025
0.0,0.0201
0.0298,0.0013
0.0,0.0041
0.0374,0.0016
0.0401,0.0017
0.0,0.0007
0.0303,0.0019
0.0268,0.001
0.0281,0.0006
0.0293,0.0012
0.0,0.0017
0.0,0.0015
0.0,0.0011
0.0146,0.0007
0.0,0.0017
0.0253,0.0019
0.0208,0.0006
0.0225,0.0013
0.0528,0.0015
0.0319,0.0016
0.0,0.0014
0.0486,0.0026
0.0,0.0007
0.0,0.0019
0.021,0.0005
0.0332,0.0006
0.0,0.0082
0.0,0.0026
0.0247,0.0008
0.0223,0.001
0.0193,0.0006
0.0,0.0014
0.0,0.0017
0.0205,0.0011
0.0491,0.0016
